18	30	01	C7	B-3 i24 sldC7
18	24	01	0A	B-2 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	3C	01	0A	B-4 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	24	01	0A	B-2 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	3C	01	0A	B-4 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	24	01	07	B-2 i24 sld07
18	30	01	07	B-3 i24 sld07
18	3C	01	07	B-4 i24 sld07
18	30	01	07	B-3 i24 sld07
18	24	01	07	B-2 i24 sld07
18	30	01	07	B-3 i24 sld07
18	3C	01	07	B-4 i24 sld07
18	30	01	07	B-3 i24 sld07
18	24	01	0C	B-2 i24 sld0C
18	30	01	0C	B-3 i24 sld0C
18	3C	01	0C	B-4 i24 sld0C
18	30	01	0C	B-3 i24 sld0C
18	24	01	0C	B-2 i24 sld0C
18	30	01	0C	B-3 i24 sld0C
18	3C	01	0C	B-4 i24 sld0C
18	30	01	0C	B-3 i24 sld0C
18	24	01	0A	B-2 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	3C	01	0A	B-4 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	24	01	0A	B-2 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	3C	01	0A	B-4 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	24	01	CF	B-2 i24 sldCF
18	30	01	CF	B-3 i24 sldCF
18	3C	01	CF	B-4 i24 sldCF
18	30	01	CF	B-3 i24 sldCF
18	24	01	CF	B-2 i24 sldCF
18	30	01	CF	B-3 i24 sldCF
18	3C	01	CF	B-4 i24 sldCF
18	30	01	CF	B-3 i24 sldCF
18	24	01	CE	B-2 i24 sldCE
18	30	01	CE	B-3 i24 sldCE
18	3C	01	CE	B-4 i24 sldCE
18	30	01	CE	B-3 i24 sldCE
18	24	01	CE	B-2 i24 sldCE
18	30	01	CE	B-3 i24 sldCE
18	3C	01	CE	B-4 i24 sldCE
18	30	01	CE	B-3 i24 sldCE
18	24	01	CC	B-2 i24 sldCC
18	30	01	CC	B-3 i24 sldCC
18	3C	01	CC	B-4 i24 sldCC
18	30	01	CC	B-3 i24 sldCC
18	24	01	CC	B-2 i24 sldCC
18	30	01	CC	B-3 i24 sldCC
18	3C	01	CC	B-4 i24 sldCC
18	30	01	CC	B-3 i24 sldCC
18	24	01	CB	B-2 i24 sldCB
18	30	01	CB	B-3 i24 sldCB
18	3C	01	CB	B-4 i24 sldCB
18	30	01	CB	B-3 i24 sldCB
18	24	01	CB	B-2 i24 sldCB
18	30	01	CB	B-3 i24 sldCB
18	3C	01	CB	B-4 i24 sldCB
18	30	01	CB	B-3 i24 sldCB
18	24	03	F2	B-2 i24 porF2
18	30	  	  	B-3 i24
18	3C	  	  	B-4 i24
18	30	  	  	B-3 i24
18	24	03	F0	B-2 i24 porF0
18	30	  	  	B-3 i24
18	3C	  	  	B-4 i24
18	30	03	F2	B-3 i24 porF2
18	24	03	F2	B-2 i24 porF2
18	30	  	  	B-3 i24
18	3C	  	  	B-4 i24
18	30	  	  	B-3 i24
18	30	  	  	B-3 i24
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
18	24	03	F0	B-2 i24 porF0
18	30	01	01	B-3 i24 sld01
18	3C	01	02	B-4 i24 sld02
18	30	01	03	B-3 i24 sld03
18	24	01	04	B-2 i24 sld04
18	30	01	05	B-3 i24 sld05
18	3C	01	06	B-4 i24 sld06
18	30	01	07	B-3 i24 sld07
18	24	01	08	B-2 i24 sld08
18	30	01	09	B-3 i24 sld09
18	3C	01	0A	B-4 i24 sld0A
18	30	01	0B	B-3 i24 sld0B
18	30	01	0C	B-3 i24 sld0C
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
18	24	01	0C	B-2 i24 sld0C
18	30	01	0B	B-3 i24 sld0B
18	3C	01	0A	B-4 i24 sld0A
18	30	01	09	B-3 i24 sld09
18	24	01	08	B-2 i24 sld08
18	30	01	07	B-3 i24 sld07
18	3C	01	06	B-4 i24 sld06
18	30	01	05	B-3 i24 sld05
18	24	01	04	B-2 i24 sld04
18	30	01	03	B-3 i24 sld03
18	3C	01	02	B-4 i24 sld02
18	30	01	01	B-3 i24 sld01
18	30	01	  	B-3 i24 sld00
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
18	24	01	0C	B-2 i24 sld0C
18	30	01	0B	B-3 i24 sld0B
18	3C	01	0A	B-4 i24 sld0A
18	30	01	09	B-3 i24 sld09
18	24	01	08	B-2 i24 sld08
18	30	01	07	B-3 i24 sld07
18	3C	01	06	B-4 i24 sld06
18	30	01	05	B-3 i24 sld05
18	24	01	0C	B-2 i24 sld0C
18	30	01	0B	B-3 i24 sld0B
18	3C	01	0A	B-4 i24 sld0A
18	30	01	09	B-3 i24 sld09
18	24	01	08	B-2 i24 sld08
18	30	01	07	B-3 i24 sld07
18	3C	01	06	B-4 i24 sld06
18	30	01	05	B-3 i24 sld05
18	24	01	03	B-2 i24 sld03
18	30	01	03	B-3 i24 sld03
18	3C	01	03	B-4 i24 sld03
18	30	01	03	B-3 i24 sld03
18	24	01	03	B-2 i24 sld03
18	30	01	03	B-3 i24 sld03
18	3C	01	03	B-4 i24 sld03
18	30	01	03	B-3 i24 sld03
18	24	01	03	B-2 i24 sld03
18	30	01	03	B-3 i24 sld03
18	3C	01	03	B-4 i24 sld03
18	30	01	03	B-3 i24 sld03
18	24	01	03	B-2 i24 sld03
18	30	01	03	B-3 i24 sld03
18	3C	01	03	B-4 i24 sld03
18	30	01	03	B-3 i24 sld03
18	24	01	05	B-2 i24 sld05
18	30	01	05	B-3 i24 sld05
18	3C	01	05	B-4 i24 sld05
18	30	01	05	B-3 i24 sld05
18	24	01	05	B-2 i24 sld05
18	30	01	05	B-3 i24 sld05
18	3C	01	05	B-4 i24 sld05
18	30	01	05	B-3 i24 sld05
18	24	01	03	B-2 i24 sld03
18	30	01	03	B-3 i24 sld03
18	3C	01	03	B-4 i24 sld03
18	30	01	03	B-3 i24 sld03
18	24	01	03	B-2 i24 sld03
18	30	01	03	B-3 i24 sld03
18	3C	01	03	B-4 i24 sld03
18	30	01	03	B-3 i24 sld03
18	24	01	C7	B-2 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	3C	01	C7	B-4 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	24	01	C7	B-2 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	3C	01	C7	B-4 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	24	01	C3	B-2 i24 sldC3
18	30	01	C3	B-3 i24 sldC3
18	3C	01	C3	B-4 i24 sldC3
18	30	01	C3	B-3 i24 sldC3
18	24	01	C3	B-2 i24 sldC3
18	30	01	C3	B-3 i24 sldC3
18	3C	01	C3	B-4 i24 sldC3
18	30	01	C3	B-3 i24 sldC3
18	24	01	C8	B-2 i24 sldC8
18	30	01	C8	B-3 i24 sldC8
18	3C	01	C8	B-4 i24 sldC8
18	30	01	C8	B-3 i24 sldC8
18	24	01	C8	B-2 i24 sldC8
18	30	01	C8	B-3 i24 sldC8
18	3C	01	C8	B-4 i24 sldC8
18	30	01	C8	B-3 i24 sldC8
18	24	01	C7	B-2 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	3C	01	C7	B-4 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	24	01	C7	B-2 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	3C	01	C7	B-4 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	24	01	0A	B-2 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	3C	01	0A	B-4 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	24	01	0A	B-2 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	3C	01	0A	B-4 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	24	01	07	B-2 i24 sld07
18	30	01	07	B-3 i24 sld07
18	3C	01	07	B-4 i24 sld07
18	30	01	07	B-3 i24 sld07
18	24	01	07	B-2 i24 sld07
18	30	01	07	B-3 i24 sld07
18	3C	01	07	B-4 i24 sld07
18	30	01	07	B-3 i24 sld07
18	24	01	0C	B-2 i24 sld0C
18	30	01	0C	B-3 i24 sld0C
18	3C	01	0C	B-4 i24 sld0C
18	30	01	0C	B-3 i24 sld0C
18	24	01	0C	B-2 i24 sld0C
18	30	01	0C	B-3 i24 sld0C
18	3C	01	0C	B-4 i24 sld0C
18	30	01	0C	B-3 i24 sld0C
18	24	01	0A	B-2 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	3C	01	0A	B-4 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	24	01	0A	B-2 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	3C	01	0A	B-4 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	24	01	CF	B-2 i24 sldCF
18	30	01	CF	B-3 i24 sldCF
18	3C	01	CF	B-4 i24 sldCF
18	30	01	CF	B-3 i24 sldCF
18	24	01	CF	B-2 i24 sldCF
18	30	01	CF	B-3 i24 sldCF
18	3C	01	CF	B-4 i24 sldCF
18	30	01	CF	B-3 i24 sldCF
18	24	01	CE	B-2 i24 sldCE
18	30	01	CE	B-3 i24 sldCE
18	3C	01	CE	B-4 i24 sldCE
18	30	01	CE	B-3 i24 sldCE
18	24	01	CE	B-2 i24 sldCE
18	30	01	CE	B-3 i24 sldCE
18	3C	01	CE	B-4 i24 sldCE
18	30	01	CE	B-3 i24 sldCE
18	24	01	CC	B-2 i24 sldCC
18	30	01	CC	B-3 i24 sldCC
18	3C	01	CC	B-4 i24 sldCC
18	30	01	CC	B-3 i24 sldCC
18	24	01	CC	B-2 i24 sldCC
18	30	01	CC	B-3 i24 sldCC
18	3C	01	CC	B-4 i24 sldCC
18	30	01	CC	B-3 i24 sldCC
18	24	01	CB	B-2 i24 sldCB
18	30	01	CB	B-3 i24 sldCB
18	3C	01	CB	B-4 i24 sldCB
18	30	01	CB	B-3 i24 sldCB
18	24	01	CB	B-2 i24 sldCB
18	30	01	CB	B-3 i24 sldCB
18	3C	01	CB	B-4 i24 sldCB
18	30	01	CB	B-3 i24 sldCB
18	24	01	03	B-2 i24 sld03
18	30	01	03	B-3 i24 sld03
18	3C	01	03	B-4 i24 sld03
18	30	01	03	B-3 i24 sld03
18	24	01	03	B-2 i24 sld03
18	30	01	03	B-3 i24 sld03
18	3C	01	03	B-4 i24 sld03
18	30	01	03	B-3 i24 sld03
18	24	01	03	B-2 i24 sld03
18	30	01	03	B-3 i24 sld03
18	3C	01	03	B-4 i24 sld03
18	30	01	03	B-3 i24 sld03
18	24	01	03	B-2 i24 sld03
18	30	01	03	B-3 i24 sld03
18	3C	01	03	B-4 i24 sld03
18	30	01	03	B-3 i24 sld03
18	24	01	05	B-2 i24 sld05
18	30	01	05	B-3 i24 sld05
18	3C	01	05	B-4 i24 sld05
18	30	01	05	B-3 i24 sld05
18	24	01	05	B-2 i24 sld05
18	30	01	05	B-3 i24 sld05
18	3C	01	05	B-4 i24 sld05
18	30	01	05	B-3 i24 sld05
18	24	01	03	B-2 i24 sld03
18	30	01	03	B-3 i24 sld03
18	3C	01	03	B-4 i24 sld03
18	30	01	03	B-3 i24 sld03
18	24	01	03	B-2 i24 sld03
18	30	01	03	B-3 i24 sld03
18	3C	01	03	B-4 i24 sld03
18	30	01	03	B-3 i24 sld03
18	24	01	C7	B-2 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	3C	01	C7	B-4 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	24	01	C7	B-2 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	3C	01	C7	B-4 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	24	01	C3	B-2 i24 sldC3
18	30	01	C3	B-3 i24 sldC3
18	3C	01	C3	B-4 i24 sldC3
18	30	01	C3	B-3 i24 sldC3
18	24	01	C3	B-2 i24 sldC3
18	30	01	C3	B-3 i24 sldC3
18	3C	01	C3	B-4 i24 sldC3
18	30	01	C3	B-3 i24 sldC3
18	24	01	C8	B-2 i24 sldC8
18	30	01	C8	B-3 i24 sldC8
18	3C	01	C8	B-4 i24 sldC8
18	30	01	C8	B-3 i24 sldC8
18	24	01	C8	B-2 i24 sldC8
18	30	01	C8	B-3 i24 sldC8
18	3C	01	C8	B-4 i24 sldC8
18	30	01	C8	B-3 i24 sldC8
18	24	01	C7	B-2 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	3C	01	C7	B-4 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	24	01	C7	B-2 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	3C	01	C7	B-4 i24 sldC7
18	30	01	C7	B-3 i24 sldC7
18	24	01	0A	B-2 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	3C	01	0A	B-4 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	24	01	0A	B-2 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	3C	01	0A	B-4 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	24	01	07	B-2 i24 sld07
18	30	01	07	B-3 i24 sld07
18	3C	01	07	B-4 i24 sld07
18	30	01	07	B-3 i24 sld07
18	24	01	07	B-2 i24 sld07
18	30	01	07	B-3 i24 sld07
18	3C	01	07	B-4 i24 sld07
18	30	01	07	B-3 i24 sld07
18	24	01	0C	B-2 i24 sld0C
18	30	01	0C	B-3 i24 sld0C
18	3C	01	0C	B-4 i24 sld0C
18	30	01	0C	B-3 i24 sld0C
18	24	01	0C	B-2 i24 sld0C
18	30	01	0C	B-3 i24 sld0C
18	3C	01	0C	B-4 i24 sld0C
18	30	01	0C	B-3 i24 sld0C
18	24	01	0A	B-2 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	3C	01	0A	B-4 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	24	01	0A	B-2 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	3C	01	0A	B-4 i24 sld0A
18	30	01	0A	B-3 i24 sld0A
18	24	01	CF	B-2 i24 sldCF
18	30	01	CF	B-3 i24 sldCF
18	3C	01	CF	B-4 i24 sldCF
18	30	01	CF	B-3 i24 sldCF
18	24	01	CF	B-2 i24 sldCF
18	30	01	CF	B-3 i24 sldCF
18	3C	01	CF	B-4 i24 sldCF
18	30	01	CF	B-3 i24 sldCF
18	24	01	CE	B-2 i24 sldCE
18	30	01	CE	B-3 i24 sldCE
18	3C	01	CE	B-4 i24 sldCE
18	30	01	CE	B-3 i24 sldCE
18	24	01	CE	B-2 i24 sldCE
18	30	01	CE	B-3 i24 sldCE
18	3C	01	CE	B-4 i24 sldCE
18	30	01	CE	B-3 i24 sldCE
18	24	01	CC	B-2 i24 sldCC
18	30	01	CC	B-3 i24 sldCC
18	3C	01	CC	B-4 i24 sldCC
18	30	01	CC	B-3 i24 sldCC
18	24	01	CC	B-2 i24 sldCC
18	30	01	CC	B-3 i24 sldCC
18	3C	01	CC	B-4 i24 sldCC
18	30	01	CC	B-3 i24 sldCC
18	24	01	CB	B-2 i24 sldCB
18	30	01	CB	B-3 i24 sldCB
18	3C	01	CB	B-4 i24 sldCB
18	30	01	CB	B-3 i24 sldCB
18	24	01	CB	B-2 i24 sldCB
18	30	01	CB	B-3 i24 sldCB
18	3C	01	CB	B-4 i24 sldCB
18	30	01	CB	B-3 i24 sldCB
1C	30	03	F1	B-3 i28 porF1
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	30	03	F1	B-3 i28 porF1
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	30	03	F1	B-3 i28 porF1
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	  	  	B-3 i28
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	30	01	38	B-3 i28 sld38
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	29	  	  	E-3 i28
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1C	2B	01	4C	F#3 i28 sld4C
1B	1C	03	F0	D#2 i27 porF0
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	1C	03	F0	D#2 i27 porF0
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	1C	03	F0	D#2 i27 porF0
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	1C	03	F0	D#2 i27 porF0
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	1C	03	F0	D#2 i27 porF0
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	1C	03	F0	D#2 i27 porF0
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	1C	03	F0	D#2 i27 porF0
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	1C	03	F0	D#2 i27 porF0
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	1C	03	F0	D#2 i27 porF0
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	22	  	  	A-2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
1B	1C	03	F0	D#2 i27 porF0
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1C	  	  	D#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	1F	  	  	F#2 i27
1B	21	  	  	G#2 i27
1B	21	  	  	G#2 i27
